,n,p,d,seed,param,RMSE
974,1000,40,1,7,coef,0.0475406048587671
975,1000,40,1,7,sigma,0.07033770840375726
976,1000,40,1,8,coef,0.03650988978810768
977,1000,40,1,8,sigma,0.0732085070058254
978,1000,40,1,9,coef,0.03988269274367552
979,1000,40,1,9,sigma,0.06851363575882127
980,1000,40,1,10,coef,0.04400767232775993
981,1000,40,1,10,sigma,0.0749999821220508
982,1000,40,1,11,coef,0.04513109731537782
983,1000,40,1,11,sigma,0.07144210162801151
984,1000,40,1,12,coef,0.05582657856022177
985,1000,40,1,12,sigma,0.06745785409492129
986,1000,40,1,13,coef,0.04878752650077006
987,1000,40,1,13,sigma,0.07622537758153144
988,1000,40,1,14,coef,0.06178917231512061
989,1000,40,1,14,sigma,0.0735515532138741
990,1000,40,1,15,coef,0.05990119890253981
991,1000,40,1,15,sigma,0.06862127180061661
992,1000,40,1,16,coef,0.05307337243403142
993,1000,40,1,16,sigma,0.0726314477970395
994,1000,40,1,17,coef,0.04781833439177323
995,1000,40,1,17,sigma,0.0730358162292651
996,1000,40,1,18,coef,0.06907670930306978
997,1000,40,1,18,sigma,0.07821098205456498
998,1000,40,1,19,coef,0.05263634663787511
999,1000,40,1,19,sigma,0.07301489465736095
1000,1000,40,2,0,coef,0.09042664712540688
1001,1000,40,2,0,sigma,0.13576790626253804
1002,1000,40,2,1,coef,0.07893625166771437
1003,1000,40,2,1,sigma,0.12059245472934443
1004,1000,40,2,2,coef,0.09067194158335051
1005,1000,40,2,2,sigma,0.11471412888097071
1006,1000,40,2,3,coef,0.07464344854122297
1007,1000,40,2,3,sigma,0.13970434682742602
1008,1000,40,2,4,coef,0.09747999513305934
1009,1000,40,2,4,sigma,0.13099985454200175
1010,1000,40,2,5,coef,0.0761281359429399
1011,1000,40,2,5,sigma,0.12023354287723811
1012,1000,40,2,6,coef,0.08809611153552561
1013,1000,40,2,6,sigma,0.12497484222829185
1014,1000,40,2,7,coef,0.08545384032670587
1015,1000,40,2,7,sigma,0.11784118821016422
1016,1000,40,2,8,coef,0.0870934645311365
1017,1000,40,2,8,sigma,0.11326655337335545
1018,1000,40,2,9,coef,0.1014920147888891
1019,1000,40,2,9,sigma,0.11779115132149685
1020,1000,40,2,10,coef,0.09121151811345667
1021,1000,40,2,10,sigma,0.13523444463494005
1022,1000,40,2,11,coef,0.08350143978096815
1023,1000,40,2,11,sigma,0.1324732524208196
1024,1000,40,2,12,coef,0.09611435531101772
1025,1000,40,2,12,sigma,0.1185772738926067
1026,1000,40,2,13,coef,0.07895560210470813
1027,1000,40,2,13,sigma,0.11442207341849613
1028,1000,40,2,14,coef,0.11172573758704019
1029,1000,40,2,14,sigma,0.11054079835518925
1030,1000,40,2,15,coef,0.0768388024174194
1031,1000,40,2,15,sigma,0.12269353465142478
1032,1000,40,2,16,coef,0.079917543095314
1033,1000,40,2,16,sigma,0.13070510662237025
1034,1000,40,2,17,coef,0.09311335182774029
1035,1000,40,2,17,sigma,0.13012643431432447
1036,1000,40,2,18,coef,0.10439560253226826
1037,1000,40,2,18,sigma,0.1125564794688246
1038,1000,40,2,19,coef,0.0839558237074688
1039,1000,40,2,19,sigma,0.1386919471015485
1040,1000,40,3,0,coef,0.0692315356779892
1041,1000,40,3,0,sigma,0.12475736029571076
1042,1000,40,3,1,coef,0.07059337463466941
1043,1000,40,3,1,sigma,0.12427964721312482
1044,1000,40,3,2,coef,0.07922001761204606
1045,1000,40,3,2,sigma,0.1309374824258758
1046,1000,40,3,3,coef,0.09017204050484942
1047,1000,40,3,3,sigma,0.14927326197904178
1048,1000,40,3,4,coef,0.09497688470847944
1049,1000,40,3,4,sigma,0.12560573679211293
1050,1000,40,3,5,coef,0.07367777619628534
1051,1000,40,3,5,sigma,0.11630294706176378
1052,1000,40,3,6,coef,0.07535091969059497
1053,1000,40,3,6,sigma,0.11855245280039253
1054,1000,40,3,7,coef,0.07315389466310772
1055,1000,40,3,7,sigma,0.12299964581197945
1056,1000,40,3,8,coef,0.0791082869086831
1057,1000,40,3,8,sigma,0.12134564652317985
1058,1000,40,3,9,coef,0.09067992141990927
1059,1000,40,3,9,sigma,0.12098748708581639
1060,1000,40,3,10,coef,0.08046580110011568
1061,1000,40,3,10,sigma,0.12794173379710858
1062,1000,40,3,11,coef,0.06311644634642054
1063,1000,40,3,11,sigma,0.13162647649433526
1064,1000,40,3,12,coef,0.06283559517408452
1065,1000,40,3,12,sigma,0.11319474558072001
1066,1000,40,3,13,coef,0.08106199305493997
1067,1000,40,3,13,sigma,0.119966074317725
1068,1000,40,3,14,coef,0.07793998509523137
1069,1000,40,3,14,sigma,0.1067227982053102
1070,1000,40,3,15,coef,0.07182697553091648
1071,1000,40,3,15,sigma,0.11510517714928709
1072,1000,40,3,16,coef,0.087997712928171
1073,1000,40,3,16,sigma,0.13778028297093659
1074,1000,40,3,17,coef,0.07723085990613121
1075,1000,40,3,17,sigma,0.13009765259359354
1076,1000,40,3,18,coef,0.08108731100011675
1077,1000,40,3,18,sigma,0.11822086916910657
1078,1000,40,3,19,coef,0.07449437386689207
1079,1000,40,3,19,sigma,0.11460297893772965
1080,2000,10,1,0,coef,0.03926648120596576
1081,2000,10,1,0,sigma,0.06242604787800326
1082,2000,10,1,1,coef,0.03399475560851327
1083,2000,10,1,1,sigma,0.07186992204154162
1084,2000,10,1,2,coef,0.036881694312480603
1085,2000,10,1,2,sigma,0.06615039611972744
1086,2000,10,1,3,coef,0.045709673706431184
1087,2000,10,1,3,sigma,0.05289805872415384
1088,2000,10,1,4,coef,0.0266456120599954
1089,2000,10,1,4,sigma,0.053067900138452855
1090,2000,10,1,5,coef,0.03124193260563813
1091,2000,10,1,5,sigma,0.06333814524769228
1092,2000,10,1,6,coef,0.031450146609771655
1093,2000,10,1,6,sigma,0.057692915462639924
1094,2000,10,1,7,coef,0.04470997876408785
1095,2000,10,1,7,sigma,0.06069057649116503
1096,2000,10,1,8,coef,0.028590850556143053
1097,2000,10,1,8,sigma,0.059429078794030706
1098,2000,10,1,9,coef,0.018894131663440106
1099,2000,10,1,9,sigma,0.06093147977902541
1100,2000,10,1,10,coef,0.036032682854997625
1101,2000,10,1,10,sigma,0.04986454049228661
1102,2000,10,1,11,coef,0.04385797373849829
1103,2000,10,1,11,sigma,0.053505924527502864
1104,2000,10,1,12,coef,0.041232560967193174
1105,2000,10,1,12,sigma,0.05551718907367713
1106,2000,10,1,13,coef,0.043995684211192376
1107,2000,10,1,13,sigma,0.05421025427812173
1108,2000,10,1,14,coef,0.03958277493891289
1109,2000,10,1,14,sigma,0.05919514351519164
1110,2000,10,1,15,coef,0.03435182928250753
1111,2000,10,1,15,sigma,0.0631857720024346
1112,2000,10,1,16,coef,0.03408489529531035
1113,2000,10,1,16,sigma,0.053963231781052064
1114,2000,10,1,17,coef,0.041901299992438516
1115,2000,10,1,17,sigma,0.060767385033870594
1116,2000,10,1,18,coef,0.03487771905519548
1117,2000,10,1,18,sigma,0.04623658688049057
1118,2000,10,1,19,coef,0.030925680745764947
1119,2000,10,1,19,sigma,0.05720918881802706
1120,2000,10,2,0,coef,0.06800641630019234
1121,2000,10,2,0,sigma,0.11413401808854638
1122,2000,10,2,1,coef,0.05507876365065201
1123,2000,10,2,1,sigma,0.1383269955968892
1124,2000,10,2,2,coef,0.06596419394481008
1125,2000,10,2,2,sigma,0.13115894612713422
1126,2000,10,2,3,coef,0.055076515268203494
1127,2000,10,2,3,sigma,0.13594083072099802
1128,2000,10,2,4,coef,0.06949873671294023
1129,2000,10,2,4,sigma,0.10336423022094704
1130,2000,10,2,5,coef,0.060196551968183916
1131,2000,10,2,5,sigma,0.12454555236011487
1132,2000,10,2,6,coef,0.1433345731828804
1133,2000,10,2,6,sigma,0.14242120582769366
1134,2000,10,2,7,coef,0.06690756386167937
1135,2000,10,2,7,sigma,0.1356746906627061
1136,2000,10,2,8,coef,0.07803606184687689
1137,2000,10,2,8,sigma,0.1354704937323629
1138,2000,10,2,9,coef,0.08410701535143396
1139,2000,10,2,9,sigma,0.13456958471186492
1140,2000,10,2,10,coef,0.09996231597993153
1141,2000,10,2,10,sigma,0.1453738011091348
1142,2000,10,2,11,coef,0.097500195322663
1143,2000,10,2,11,sigma,0.14362379642388098
1144,2000,10,2,12,coef,0.07113585513586167
1145,2000,10,2,12,sigma,0.1371670119907056
1146,2000,10,2,13,coef,0.06869996439280376
1147,2000,10,2,13,sigma,0.11639236835355701
1148,2000,10,2,14,coef,0.06271713442306184
1149,2000,10,2,14,sigma,0.10504031919973161
1150,2000,10,2,15,coef,0.05869907118036199
1151,2000,10,2,15,sigma,0.12819180220907983
1152,2000,10,2,16,coef,0.0834984214332056
1153,2000,10,2,16,sigma,0.12522429537225457
1154,2000,10,2,17,coef,0.07648785573493633
1155,2000,10,2,17,sigma,0.11881037495318073
1156,2000,10,2,18,coef,0.07719271081674028
1157,2000,10,2,18,sigma,0.13149437193999472
1158,2000,10,2,19,coef,0.09221123889306625
1159,2000,10,2,19,sigma,0.13053622008724955
1160,2000,10,3,0,coef,0.07613841349866043
1161,2000,10,3,0,sigma,0.13783738372700932
1162,2000,10,3,1,coef,0.10413454808211893
1163,2000,10,3,1,sigma,0.1434928373721257
1164,2000,10,3,2,coef,0.06194204267913298
1165,2000,10,3,2,sigma,0.14294159133112808
1166,2000,10,3,3,coef,0.08931326310275903
1167,2000,10,3,3,sigma,0.14658119498771893
1168,2000,10,3,4,coef,0.10786011569429968
1169,2000,10,3,4,sigma,0.13936435140613407
1170,2000,10,3,5,coef,0.06684084365948088
1171,2000,10,3,5,sigma,0.12923957930070892
1172,2000,10,3,6,coef,0.09184233586635093
1173,2000,10,3,6,sigma,0.14028205526340212
1174,2000,10,3,7,coef,0.09027276287438754
1175,2000,10,3,7,sigma,0.1402660430036342
1176,2000,10,3,8,coef,0.06253887850739108
1177,2000,10,3,8,sigma,0.13089151141389
1178,2000,10,3,9,coef,0.053446064676708094
1179,2000,10,3,9,sigma,0.12741057259340233
1180,2000,10,3,10,coef,0.08200147433886346
1181,2000,10,3,10,sigma,0.13068384552260243
1182,2000,10,3,11,coef,0.07629824749719157
1183,2000,10,3,11,sigma,0.1342339007628156
1184,2000,10,3,12,coef,0.0621582354626986
1185,2000,10,3,12,sigma,0.11419404855895955
1186,2000,10,3,13,coef,0.07125762275054644
1187,2000,10,3,13,sigma,0.14032481473313801
1188,2000,10,3,14,coef,0.05245922697925708
1189,2000,10,3,14,sigma,0.1263686289232519
1190,2000,10,3,15,coef,0.08793129555690442
1191,2000,10,3,15,sigma,0.15067937246214305
1192,2000,10,3,16,coef,0.06530989980113328
1193,2000,10,3,16,sigma,0.11895970248990999
1194,2000,10,3,17,coef,0.06347195345400326
1195,2000,10,3,17,sigma,0.13418887424893644
1196,2000,10,3,18,coef,0.10733701954921648
1197,2000,10,3,18,sigma,0.1453461674363308
1198,2000,10,3,19,coef,0.06329138147876806
1199,2000,10,3,19,sigma,0.12444991244164821
1200,2000,20,1,0,coef,0.03544428546485417
1201,2000,20,1,0,sigma,0.05501044594348952
1202,2000,20,1,1,coef,0.03969919812763452
1203,2000,20,1,1,sigma,0.06300185888917721
1204,2000,20,1,2,coef,0.020769812647102575
1205,2000,20,1,2,sigma,0.056762008523029484
1206,2000,20,1,3,coef,0.03076302986023193
1207,2000,20,1,3,sigma,0.048918777593128966
1208,2000,20,1,4,coef,0.03852609406432371
1209,2000,20,1,4,sigma,0.05601634163330452
1210,2000,20,1,5,coef,0.02621098703694085
1211,2000,20,1,5,sigma,0.047332756503574325
1212,2000,20,1,6,coef,0.03538099876475783
1213,2000,20,1,6,sigma,0.052873884722658575
1214,2000,20,1,7,coef,0.03368042926714879
1215,2000,20,1,7,sigma,0.05254464418183096
1216,2000,20,1,8,coef,0.03392300775314599
1217,2000,20,1,8,sigma,0.05259101676829559
1218,2000,20,1,9,coef,0.02993363098166256
1219,2000,20,1,9,sigma,0.053038977276516644
1220,2000,20,1,10,coef,0.04092814376083792
1221,2000,20,1,10,sigma,0.05578089694789554
1222,2000,20,1,11,coef,0.042266979077093744
1223,2000,20,1,11,sigma,0.058248634204535445
1224,2000,20,1,12,coef,0.03470082043510838
1225,2000,20,1,12,sigma,0.047921798876920094
1226,2000,20,1,13,coef,0.048601017943466024
1227,2000,20,1,13,sigma,0.04924708319567419
1228,2000,20,1,14,coef,0.02774834514739967
1229,2000,20,1,14,sigma,0.05443369802052947
1230,2000,20,1,15,coef,0.02775527551299428
1231,2000,20,1,15,sigma,0.04714708713898845
1232,2000,20,1,16,coef,0.03913000415877211
1233,2000,20,1,16,sigma,0.052549107872991226
1234,2000,20,1,17,coef,0.031328479235179146
1235,2000,20,1,17,sigma,0.055974012982952036
1236,2000,20,1,18,coef,0.04508302543828697
1237,2000,20,1,18,sigma,0.05552046576740603
1238,2000,20,1,19,coef,0.03105818629344796
1239,2000,20,1,19,sigma,0.059891782189802054
1240,2000,20,2,0,coef,0.07281079239978602
1241,2000,20,2,0,sigma,0.15143712468578152
1242,2000,20,2,1,coef,0.06426325060337211
1243,2000,20,2,1,sigma,0.13627710004340748
1244,2000,20,2,2,coef,0.08252241817602701
1245,2000,20,2,2,sigma,0.14918243276536203
1246,2000,20,2,3,coef,0.07269238247689237
1247,2000,20,2,3,sigma,0.14878813265637572
1248,2000,20,2,4,coef,0.06296761917136039
1249,2000,20,2,4,sigma,0.11557614270125396
1250,2000,20,2,5,coef,0.0864748176931864
1251,2000,20,2,5,sigma,0.134081368378324
1252,2000,20,2,6,coef,0.08933045681517865
1253,2000,20,2,6,sigma,0.1457557562356466
1254,2000,20,2,7,coef,0.04679347746001027
1255,2000,20,2,7,sigma,0.12800932950114516
1256,2000,20,2,8,coef,0.07498295836288692
1257,2000,20,2,8,sigma,0.16099448791917095
1258,2000,20,2,9,coef,0.08097096718129018
1259,2000,20,2,9,sigma,0.1582885996165277
1260,2000,20,2,10,coef,0.06801103071596627
1261,2000,20,2,10,sigma,0.14346494782814923
1262,2000,20,2,11,coef,0.055913741940354623
1263,2000,20,2,11,sigma,0.11623009896872795
1264,2000,20,2,12,coef,0.06436141601485307
1265,2000,20,2,12,sigma,0.129436371353864
1266,2000,20,2,13,coef,0.07411892720937999
1267,2000,20,2,13,sigma,0.15163256708417092
1268,2000,20,2,14,coef,0.05956180581464371
1269,2000,20,2,14,sigma,0.13856008554924187
1270,2000,20,2,15,coef,0.08338030672695414
1271,2000,20,2,15,sigma,0.149644163354326
1272,2000,20,2,16,coef,0.0805962516872439
1273,2000,20,2,16,sigma,0.1318171847323431
1274,2000,20,2,17,coef,0.06752838490103039
1275,2000,20,2,17,sigma,0.12861200231072384
1276,2000,20,2,18,coef,0.08529255339463303
1277,2000,20,2,18,sigma,0.14949699089272742
1278,2000,20,2,19,coef,0.060124528094360086
1279,2000,20,2,19,sigma,0.12747196807955893
1280,2000,20,3,0,coef,0.0683778647662527
1281,2000,20,3,0,sigma,0.13797634032385217
1282,2000,20,3,1,coef,0.0659998440911341
1283,2000,20,3,1,sigma,0.13889630974494735
1284,2000,20,3,2,coef,0.06823541521432278
1285,2000,20,3,2,sigma,0.14877570946067853
1286,2000,20,3,3,coef,0.06553316326225508
1287,2000,20,3,3,sigma,0.14476127103180997
1288,2000,20,3,4,coef,0.07637639376782829
1289,2000,20,3,4,sigma,0.1452374121266336
1290,2000,20,3,5,coef,0.06458066150260945
1291,2000,20,3,5,sigma,0.11827518296120022
1292,2000,20,3,6,coef,0.06082318922030728
1293,2000,20,3,6,sigma,0.13921715092642417
1294,2000,20,3,7,coef,0.057396264078484215
1295,2000,20,3,7,sigma,0.12098481188616
1296,2000,20,3,8,coef,0.05458283937055292
1297,2000,20,3,8,sigma,0.11868849985986656
1298,2000,20,3,9,coef,0.05154746878445232
1299,2000,20,3,9,sigma,0.12968631532851413
1300,2000,20,3,10,coef,0.0601978726146411
1301,2000,20,3,10,sigma,0.13577866298382407
1302,2000,20,3,11,coef,0.07238862336350468
1303,2000,20,3,11,sigma,0.13762325392874344
1304,2000,20,3,12,coef,0.07186138705524057
1305,2000,20,3,12,sigma,0.12349814736426998
1306,2000,20,3,13,coef,0.059414263658998136
1307,2000,20,3,13,sigma,0.1321026181421576
1308,2000,20,3,14,coef,0.04688676754257575
1309,2000,20,3,14,sigma,0.11532492400805162
1310,2000,20,3,15,coef,0.05792405450163081
1311,2000,20,3,15,sigma,0.14398568492681993
1312,2000,20,3,16,coef,0.05077403364053473
1313,2000,20,3,16,sigma,0.12642546439024413
1314,2000,20,3,17,coef,0.050941166660091346
1315,2000,20,3,17,sigma,0.1319259938432262
1316,2000,20,3,18,coef,0.06425729316856525
1317,2000,20,3,18,sigma,0.12939211248478955
1318,2000,20,3,19,coef,0.056045039833318815
1319,2000,20,3,19,sigma,0.13068456419335975
1320,2000,40,1,0,coef,0.03761624367633768
1321,2000,40,1,0,sigma,0.054033949093397114
1322,2000,40,1,1,coef,0.02825666817993732
1323,2000,40,1,1,sigma,0.05559968268322484
1324,2000,40,1,2,coef,0.035429493471560936
1325,2000,40,1,2,sigma,0.051722168955155315
1326,2000,40,1,3,coef,0.04339062361939469
1327,2000,40,1,3,sigma,0.05123108487870228
1328,2000,40,1,4,coef,0.02799812282512892
1329,2000,40,1,4,sigma,0.054590172916759584
1330,2000,40,1,5,coef,0.02942905890181799
1331,2000,40,1,5,sigma,0.05463911237342549
1332,2000,40,1,6,coef,0.032519404397193134
1333,2000,40,1,6,sigma,0.05251803415885981
1334,2000,40,1,7,coef,0.03380054208995084
1335,2000,40,1,7,sigma,0.05240869958916134
1336,2000,40,1,8,coef,0.023586854611108793
1337,2000,40,1,8,sigma,0.05456826964956334
1338,2000,40,1,9,coef,0.034733504107864785
1339,2000,40,1,9,sigma,0.05071793418766903
1340,2000,40,1,10,coef,0.03505988908848687
1341,2000,40,1,10,sigma,0.051648684451958055
1342,2000,40,1,11,coef,0.026030878105709226
1343,2000,40,1,11,sigma,0.05115564616276055
1344,2000,40,1,12,coef,0.03811999611580416
1345,2000,40,1,12,sigma,0.05528676918931916
1346,2000,40,1,13,coef,0.030133727628899282
1347,2000,40,1,13,sigma,0.05128932839733468
1348,2000,40,1,14,coef,0.03835901017083449
1349,2000,40,1,14,sigma,0.05393318062829082
1350,2000,40,1,15,coef,0.049026227215492955
1351,2000,40,1,15,sigma,0.045607873377444784
1352,2000,40,1,16,coef,0.03603181730966845
1353,2000,40,1,16,sigma,0.04963465346703748
1354,2000,40,1,17,coef,0.03020387224366201
1355,2000,40,1,17,sigma,0.05117015042992678
1356,2000,40,1,18,coef,0.04200701945279537
1357,2000,40,1,18,sigma,0.05372932760546595
1358,2000,40,1,19,coef,0.04129939748978044
1359,2000,40,1,19,sigma,0.05274669360687223
1360,2000,40,2,0,coef,0.08441007364968106
1361,2000,40,2,0,sigma,0.11445701581401423
1362,2000,40,2,1,coef,0.0761208025770751
1363,2000,40,2,1,sigma,0.11959470544362728
1364,2000,40,2,2,coef,0.07886647955542113
1365,2000,40,2,2,sigma,0.10683382839571778
1366,2000,40,2,3,coef,0.06740810429490435
1367,2000,40,2,3,sigma,0.13132156460351524
1368,2000,40,2,4,coef,0.0818395001197836
1369,2000,40,2,4,sigma,0.11936990751962517
1370,2000,40,2,5,coef,0.05958571620344326
1371,2000,40,2,5,sigma,0.11261501533800698
1372,2000,40,2,6,coef,0.0715136395350992
1373,2000,40,2,6,sigma,0.11704408690821629
1374,2000,40,2,7,coef,0.062157379420252075
1375,2000,40,2,7,sigma,0.11072084728704586
1376,2000,40,2,8,coef,0.06648089067898696
1377,2000,40,2,8,sigma,0.11400035025022111
1378,2000,40,2,9,coef,0.08197977396755207
1379,2000,40,2,9,sigma,0.10736711592423574
1380,2000,40,2,10,coef,0.07090738620852108
1381,2000,40,2,10,sigma,0.11603827153087622
1382,2000,40,2,11,coef,0.05940235883884846
1383,2000,40,2,11,sigma,0.11568560823211135
1384,2000,40,2,12,coef,0.06439437125741447
1385,2000,40,2,12,sigma,0.12095419561857627
1386,2000,40,2,13,coef,0.06914515101273366
1387,2000,40,2,13,sigma,0.10047491284707086
1388,2000,40,2,14,coef,0.08356922820748167
1389,2000,40,2,14,sigma,0.1201453111218106
1390,2000,40,2,15,coef,0.06847749013887229
1391,2000,40,2,15,sigma,0.12172762688214757
1392,2000,40,2,16,coef,0.07003768271301952
1393,2000,40,2,16,sigma,0.11703735034452417
1394,2000,40,2,17,coef,0.07711005949389967
1395,2000,40,2,17,sigma,0.1237877273055993
1396,2000,40,2,18,coef,0.0728011693233899
1397,2000,40,2,18,sigma,0.11733122524947838
1398,2000,40,2,19,coef,0.06632922449171011
1399,2000,40,2,19,sigma,0.12608641096965112
1400,2000,40,3,0,coef,0.050368650764154255
1401,2000,40,3,0,sigma,0.10382873133225526
1402,2000,40,3,1,coef,0.04769157155206068
1403,2000,40,3,1,sigma,0.11441183984964773
1404,2000,40,3,2,coef,0.06507048510866517
1405,2000,40,3,2,sigma,0.12263357335743306
1406,2000,40,3,3,coef,0.07639583052700168
1407,2000,40,3,3,sigma,0.1362349033568198
1408,2000,40,3,4,coef,0.07404453080008346
1409,2000,40,3,4,sigma,0.11994541959577905
1410,2000,40,3,5,coef,0.05783362309368543
1411,2000,40,3,5,sigma,0.11137760105155825
1412,2000,40,3,6,coef,0.05647567714593662
1413,2000,40,3,6,sigma,0.10564611238203574
1414,2000,40,3,7,coef,0.0537466394811431
1415,2000,40,3,7,sigma,0.11616102030949851
1416,2000,40,3,8,coef,0.059228693499129584
1417,2000,40,3,8,sigma,0.10605364278825714
1418,2000,40,3,9,coef,0.07091219200544611
1419,2000,40,3,9,sigma,0.1042514098149099
1420,2000,40,3,10,coef,0.060249755330640226
1421,2000,40,3,10,sigma,0.1131788601266598
1422,2000,40,3,11,coef,0.04632521060770178
1423,2000,40,3,11,sigma,0.11699709777307964
1424,2000,40,3,12,coef,0.05272652296886116
1425,2000,40,3,12,sigma,0.11376517324609065
1426,2000,40,3,13,coef,0.05511612376825297
1427,2000,40,3,13,sigma,0.10581124090747948
1428,2000,40,3,14,coef,0.056310789408678154
1429,2000,40,3,14,sigma,0.11469915714845022
1430,2000,40,3,15,coef,0.06333916157890701
1431,2000,40,3,15,sigma,0.10059263488564453
1432,2000,40,3,16,coef,0.07467649286774226
1433,2000,40,3,16,sigma,0.12247330907612054
1434,2000,40,3,17,coef,0.05404144309797514
1435,2000,40,3,17,sigma,0.11547015112991436
1436,2000,40,3,18,coef,0.06432837073557508
1437,2000,40,3,18,sigma,0.12217970558554592
1438,2000,40,3,19,coef,0.05489967589376499
1439,2000,40,3,19,sigma,0.10369110357590361
